title_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt4776998,movie,The Promise,The Promise,0,2016,\N,133,Drama;History,6.1,162883
tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,2013,\N,110,Action;Adventure;Sci-Fi,5.8,162860
tt0974661,movie,17 Again,17 Again,0,2009,\N,102,Comedy;Drama;Fantasy,6.4,162850
tt0489270,movie,Saw III,Saw III,0,2006,\N,108,Horror;Mystery;Thriller,6.2,162494
tt0075860,movie,Close Encounters of the Third Kind,Close Encounters of the Third Kind,0,1977,\N,138,Drama;Sci-Fi,7.7,162492
tt3464902,movie,The Lobster,The Lobster,0,2015,\N,119,Comedy;Drama;Romance,7.1,162448
tt0295701,movie,xXx,xXx,0,2002,\N,124,Action;Adventure;Thriller,5.9,162434
tt0914798,movie,The Boy in the Striped Pajamas,The Boy in the Striped Pyjamas,0,2008,\N,94,Drama;War,7.8,162403
tt1007028,movie,Zack and Miri Make a Porno,Zack and Miri Make a Porno,0,2008,\N,101,Comedy;Romance,6.6,162398
tt0111282,movie,Stargate,Stargate,0,1994,\N,116,Action;Adventure;Sci-Fi,7.1,162374
tt0212346,movie,Miss Congeniality,Miss Congeniality,0,2000,\N,109,Action;Comedy;Crime,6.2,162289
tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,\N,127,Action;Adventure;Sci-Fi,5.3,162261
tt0097428,movie,Ghostbusters II,Ghostbusters II,0,1989,\N,108,Action;Comedy;Fantasy,6.5,162206
tt4912910,movie,Mission: Impossible - Fallout,Mission: Impossible - Fallout,0,2018,\N,147,Action;Adventure;Thriller,8.0,162136
tt2321549,movie,The Babadook,The Babadook,0,2014,\N,93,Drama;Horror,6.8,162024
tt0455590,movie,The Last King of Scotland,The Last King of Scotland,0,2006,\N,123,Biography;Drama;History,7.7,162017
tt0102798,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,0,1991,\N,143,Action;Adventure;Drama,6.9,161917
tt1596365,movie,The Woman in Black,The Woman in Black,0,2012,\N,95,Drama;Fantasy;Horror,6.4,161843
tt0114898,movie,Waterworld,Waterworld,0,1995,\N,135,Action;Adventure;Sci-Fi,6.2,161822
tt0268126,movie,Adaptation.,Adaptation.,0,2002,\N,115,Comedy;Drama,7.7,161743
tt0116209,movie,The English Patient,The English Patient,0,1996,\N,162,Drama;Romance;War,7.4,161684
tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,\N,119,Action;Adventure;Comedy,7.3,161326
tt0461770,movie,Enchanted,Enchanted,0,2007,\N,107,Animation;Comedy;Family,7.1,161269
tt0986263,movie,Surrogates,Surrogates,0,2009,\N,89,Action;Sci-Fi;Thriller,6.3,161236
tt0814255,movie,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,0,2010,\N,118,Adventure;Family;Fantasy,5.9,160936
tt0285331,tvSeries,24,24,0,2001,2010,44,Action;Crime;Drama,8.4,160846
tt0892791,movie,Shrek Forever After,Shrek Forever After,0,2010,\N,93,Adventure;Animation;Comedy,6.3,160790
tt2404435,movie,The Magnificent Seven,The Magnificent Seven,0,2016,\N,132,Action;Adventure;Western,6.9,160697
tt0307901,movie,25th Hour,25th Hour,0,2002,\N,135,Drama,7.7,160684
tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,\N,92,Action;Drama;Fantasy,6.3,160616
tt0904208,tvSeries,Californication,Californication,0,2007,2014,28,Comedy;Drama,8.3,160524
tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,2007,\N,91,Adventure;Comedy;Drama,7.2,160446
tt0099810,movie,The Hunt for Red October,The Hunt for Red October,0,1990,\N,135,Action;Adventure;Thriller,7.6,160397
tt1398426,movie,Straight Outta Compton,Straight Outta Compton,0,2015,\N,147,Biography;Drama;History,7.9,160207
tt0089927,movie,Rocky IV,Rocky IV,0,1985,\N,91,Drama;Sport,6.8,160038
tt2442560,tvSeries,Peaky Blinders,Peaky Blinders,0,2013,\N,60,Crime;Drama,8.8,159787
tt0160127,movie,Charlie's Angels,Charlie's Angels,0,2000,\N,98,Action;Adventure;Comedy,5.5,159581
tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,Action;Thriller,6.0,159499
tt4846340,movie,Hidden Figures,Hidden Figures,0,2016,\N,127,Biography;Drama;History,7.8,159169
tt1586680,tvSeries,Shameless,Shameless,0,2011,\N,46,Comedy;Drama,8.7,159122
tt0120630,movie,Chicken Run,Chicken Run,0,2000,\N,84,Adventure;Animation;Comedy,7.0,159066
tt1226229,movie,Get Him to the Greek,Get Him to the Greek,0,2010,\N,109,Adventure;Comedy;Music,6.4,158983
tt0418763,movie,Jarhead,Jarhead,0,2005,\N,125,Biography;Drama;War,7.0,158949
tt0100157,movie,Misery,Misery,0,1990,\N,107,Crime;Drama;Thriller,7.8,158754
tt0117998,movie,Twister,Twister,0,1996,\N,113,Action;Adventure;Drama,6.3,158747
tt2094766,movie,Assassin's Creed,Assassin's Creed,0,2016,\N,115,Action;Adventure;Fantasy,5.8,158726
tt0122690,movie,Ronin,Ronin,0,1998,\N,122,Action;Adventure;Crime,7.3,158719
tt1872194,movie,The Judge,The Judge,0,2014,\N,141,Crime;Drama,7.4,158606
tt1972591,movie,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,0,2017,\N,126,Action;Adventure;Drama,6.8,158411
tt2637276,movie,Ted 2,Ted 2,0,2015,\N,115,Comedy,6.3,158129
tt0029583,movie,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,0,1937,\N,83,Animation;Family;Fantasy,7.6,158034
tt0138704,movie,Pi,Pi,0,1998,\N,84,Drama;Horror;Mystery,7.4,157972
tt2674426,movie,Me Before You,Me Before You,0,2016,\N,106,Drama;Romance,7.4,157798
tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,Action;Adventure;Family,6.5,157660
tt0134119,movie,The Talented Mr. Ripley,The Talented Mr. Ripley,0,1999,\N,139,Crime;Drama;Thriller,7.4,157290
tt0090756,movie,Blue Velvet,Blue Velvet,0,1986,\N,120,Drama;Mystery;Thriller,7.8,157249
tt4283088,tvEpisode,Battle of the Bastards,Battle of the Bastards,0,2016,\N,60,Action;Adventure;Drama,9.9,157100
tt0250494,movie,Legally Blonde,Legally Blonde,0,2001,\N,96,Comedy;Romance,6.2,156976
tt0120863,movie,The Thin Red Line,The Thin Red Line,0,1998,\N,170,Drama;War,7.6,156901
tt0117381,movie,Primal Fear,Primal Fear,0,1996,\N,129,Crime;Drama;Mystery,7.7,156862
tt0276751,movie,About a Boy,About a Boy,0,2002,\N,101,Comedy;Drama;Romance,7.1,156860
tt2557490,movie,A Million Ways to Die in the West,A Million Ways to Die in the West,0,2014,\N,116,Action;Comedy;Western,6.1,156378
tt0756683,movie,The Man from Earth,The Man from Earth,0,2007,\N,87,Drama;Fantasy;Sci-Fi,7.9,156010
tt0266308,movie,Battle Royale,Batoru rowaiaru,0,2000,\N,114,Adventure;Drama;Sci-Fi,7.7,156001
tt0146882,movie,High Fidelity,High Fidelity,0,2000,\N,113,Comedy;Drama;Music,7.5,155865
tt0112851,movie,Desperado,Desperado,0,1995,\N,104,Action;Thriller,7.2,155493
tt0979432,tvSeries,Boardwalk Empire,Boardwalk Empire,0,2010,2014,55,Crime;Drama;History,8.6,155375
tt0450278,movie,Hostel,Hostel,0,2005,\N,94,Horror;Mystery;Thriller,5.9,155310
tt2023587,movie,Mama,Mama,0,2013,\N,100,Horror;Thriller,6.2,155231
tt0058150,movie,Goldfinger,Goldfinger,0,1964,\N,110,Action;Adventure;Thriller,7.7,154693
tt0094012,movie,Spaceballs,Spaceballs,0,1987,\N,96,Adventure;Comedy;Sci-Fi,7.1,154685
tt0109707,movie,Ed Wood,Ed Wood,0,1994,\N,127,Biography;Comedy;Drama,7.9,154676
tt1033643,movie,What Happens in Vegas,What Happens in Vegas,0,2008,\N,99,Comedy;Romance,6.1,154594
tt0311429,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,0,2003,\N,110,Action;Adventure;Fantasy,5.8,154411
tt1078912,movie,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,0,2009,\N,105,Adventure;Comedy;Family,6.0,154116
tt0067992,movie,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory,0,1971,\N,100,Family;Fantasy;Musical,7.8,153863
tt4925292,movie,Lady Bird,Lady Bird,0,2017,\N,94,Comedy;Drama,7.5,153785
tt0195685,movie,Erin Brockovich,Erin Brockovich,0,2000,\N,131,Biography;Drama,7.3,153770
tt0120917,movie,The Emperor's New Groove,The Emperor's New Groove,0,2000,\N,78,Adventure;Animation;Comedy,7.3,153713
tt0183790,movie,A Knight's Tale,A Knight's Tale,0,2001,\N,132,Action;Adventure;Romance,6.9,153666
tt0128445,movie,Rushmore,Rushmore,0,1998,\N,93,Comedy;Drama,7.7,153596
tt0443680,movie,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,0,2007,\N,160,Biography;Crime;Drama,7.5,153506
tt0087538,movie,The Karate Kid,The Karate Kid,0,1984,\N,126,Action;Drama;Family,7.2,153361
tt1935179,movie,Mud,Mud,0,2012,\N,130,Drama,7.4,153209
tt0478304,movie,The Tree of Life,The Tree of Life,0,2011,\N,139,Drama;Fantasy,6.8,153191
tt0063442,movie,Planet of the Apes,Planet of the Apes,0,1968,\N,112,Adventure;Sci-Fi,8.0,153115
tt0389722,movie,30 Days of Night,30 Days of Night,0,2007,\N,113,Horror;Thriller,6.6,153051
tt0442933,movie,Beowulf,Beowulf,0,2007,\N,115,Action;Adventure;Animation,6.2,152766
tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,\N,87,Adventure;Animation;Comedy,6.5,152699
tt0970416,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,2008,\N,104,Drama;Sci-Fi;Thriller,5.5,152671
tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,Adventure;Animation;Comedy,6.5,152671
tt0120746,movie,The Mask of Zorro,The Mask of Zorro,0,1998,\N,136,Action;Adventure;Comedy,6.7,152560
tt1013753,movie,Milk,Milk,0,2008,\N,128,Biography;Drama,7.6,152502
tt1700841,movie,Sausage Party,Sausage Party,0,2016,\N,89,Adventure;Animation;Comedy,6.2,152373
tt0103772,movie,Basic Instinct,Basic Instinct,0,1992,\N,127,Drama;Mystery;Thriller,6.9,152238
tt0129167,movie,The Iron Giant,The Iron Giant,0,1999,\N,86,Action;Adventure;Animation,8.0,152052
tt0106856,movie,Falling Down,Falling Down,0,1993,\N,113,Crime;Drama;Thriller,7.6,151977
tt2369135,movie,Need for Speed,Need for Speed,0,2014,\N,132,Action;Crime;Thriller,6.5,151968
tt0109506,movie,The Crow,The Crow,0,1994,\N,102,Action;Drama;Fantasy,7.6,151813
tt0346491,movie,Alexander,Alexander,0,2004,\N,175,Action;Adventure;Biography,5.6,151742
tt0465494,movie,Hitman,Hitman,0,2007,\N,100,Action;Crime;Drama,6.3,151709
tt1355683,movie,Black Mass,Black Mass,0,2015,\N,123,Biography;Crime;Drama,6.9,151544
tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,Action;Adventure;Horror,5.9,151481
tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,\N,126,Action;Adventure;Thriller,6.1,151250
tt0082694,movie,The Road Warrior,Mad Max 2,0,1981,\N,95,Action;Adventure;Sci-Fi,7.6,151244
tt1229340,movie,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,0,2013,\N,119,Comedy,6.3,151209
tt1488555,movie,The Change-Up,The Change-Up,0,2011,\N,112,Comedy;Fantasy,6.3,151203
tt1231587,movie,Hot Tub Time Machine,Hot Tub Time Machine,0,2010,\N,101,Comedy;Sci-Fi,6.4,151128
tt0142688,movie,The Ninth Gate,The Ninth Gate,0,1999,\N,133,Mystery;Thriller,6.7,150939
tt1253864,movie,Immortals,Immortals,0,2011,\N,110,Action;Drama;Fantasy,6.0,150362
tt0056869,movie,The Birds,The Birds,0,1963,\N,119,Drama;Horror;Mystery,7.7,150310
tt0120188,movie,Three Kings,Three Kings,0,1999,\N,114,Action;Adventure;Comedy,7.1,150171
tt5362988,movie,Wind River,Wind River,0,2017,\N,107,Crime;Drama;Mystery,7.7,150169
tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,Adventure;Animation;Comedy,6.0,150127
tt2404463,movie,The Heat,The Heat,0,2013,\N,117,Action;Comedy;Crime,6.6,149935
tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,0,2010,\N,96,Action;Adventure;Horror,5.9,149844
tt1628841,movie,Independence Day: Resurgence,Independence Day: Resurgence,0,2016,\N,120,Action;Adventure;Sci-Fi,5.2,149815
tt1465522,movie,Tucker and Dale vs Evil,Tucker and Dale vs Evil,0,2010,\N,89,Comedy;Horror,7.6,149807
tt0112697,movie,Clueless,Clueless,0,1995,\N,97,Comedy;Romance,6.8,149610
tt1839578,tvSeries,Person of Interest,Person of Interest,0,2011,2016,43,Action;Crime;Drama,8.4,149570
tt5095030,movie,Ant-Man and the Wasp,Ant-Man and the Wasp,0,2018,\N,118,Action;Adventure;Comedy,7.2,149510
tt0349683,movie,King Arthur,King Arthur,0,2004,\N,126,Action;Adventure;Drama,6.3,149441
tt1038988,movie,[Rec],[Rec],0,2007,\N,78,Horror;Mystery;Thriller,7.5,149420
tt0050825,movie,Paths of Glory,Paths of Glory,0,1957,\N,88,Drama;War,8.4,149301
tt0387199,tvSeries,Entourage,Entourage,0,2004,2011,28,Comedy;Drama,8.5,149161
tt1959563,movie,The Hitman's Bodyguard,The Hitman's Bodyguard,0,2017,\N,118,Action;Comedy;Thriller,6.9,148827
tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,2006,\N,108,Comedy;Sport,6.6,148779
tt0375912,movie,Layer Cake,Layer Cake,0,2004,\N,105,Crime;Drama;Thriller,7.4,148645
tt3553976,movie,Captain Fantastic,Captain Fantastic,0,2016,\N,118,Comedy;Drama,7.9,148631
tt1527186,movie,Melancholia,Melancholia,0,2011,\N,135,Drama;Sci-Fi,7.1,148503
tt0101540,movie,Cape Fear,Cape Fear,0,1991,\N,128,Crime;Thriller,7.3,148227
tt0084602,movie,Rocky III,Rocky III,0,1982,\N,99,Drama;Sport,6.8,148220
tt0120647,movie,Deep Impact,Deep Impact,0,1998,\N,120,Action;Drama;Romance,6.2,148174
tt0372588,movie,Team America: World Police,Team America: World Police,0,2004,\N,98,Action;Comedy,7.2,148116
tt1196946,tvSeries,The Mentalist,The Mentalist,0,2008,2015,43,Crime;Drama;Mystery,8.1,148109
tt0096754,movie,The Abyss,The Abyss,0,1989,\N,145,Adventure;Drama;Sci-Fi,7.6,147845
tt1528100,movie,Exodus: Gods and Kings,Exodus: Gods and Kings,0,2014,\N,150,Action;Adventure;Drama,6.0,147550
tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,Comedy;Horror,7.6,147498
tt0098936,tvSeries,Twin Peaks,Twin Peaks,0,1990,1991,47,Crime;Drama;Mystery,8.8,147261
tt0074285,movie,Carrie,Carrie,0,1976,\N,98,Horror,7.4,147039
tt2741602,tvSeries,The Blacklist,The Blacklist,0,2013,\N,43,Crime;Drama;Mystery,8.1,146999
tt0398165,movie,The Longest Yard,The Longest Yard,0,2005,\N,113,Comedy;Crime;Sport,6.4,146852
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,\N,115,Comedy;Drama;Romance,7.7,146848
tt0140352,movie,The Insider,The Insider,0,1999,\N,157,Biography;Drama;Thriller,7.9,146813
tt0465538,movie,Michael Clayton,Michael Clayton,0,2007,\N,119,Crime;Drama;Mystery,7.3,146470
tt1001508,movie,He's Just Not That Into You,He's Just Not That Into You,0,2009,\N,129,Comedy;Drama;Romance,6.4,146457
tt0990407,movie,The Green Hornet,The Green Hornet,0,2011,\N,119,Action;Comedy;Crime,5.8,146450
tt0338348,movie,The Polar Express,The Polar Express,0,2004,\N,100,Adventure;Animation;Comedy,6.6,146429
tt0978762,movie,Mary and Max,Mary and Max,0,2009,\N,92,Animation;Comedy;Drama,8.1,146185
tt1139328,movie,The Ghost Writer,The Ghost Writer,0,2010,\N,128,Drama;Mystery;Thriller,7.2,145874
tt0454841,movie,The Hills Have Eyes,The Hills Have Eyes,0,2006,\N,107,Horror;Thriller,6.4,145857
tt0215129,movie,Road Trip,Road Trip,0,2000,\N,93,Adventure;Comedy,6.5,145729
tt0114148,movie,Pocahontas,Pocahontas,0,1995,\N,81,Adventure;Animation;Drama,6.7,145372
tt0061852,movie,The Jungle Book,The Jungle Book,0,1967,\N,78,Adventure;Animation;Family,7.6,145159
tt0097733,movie,Lethal Weapon 2,Lethal Weapon 2,0,1989,\N,114,Action;Crime;Thriller,7.2,145131
tt2005151,movie,War Dogs,War Dogs,0,2016,\N,114,Comedy;Crime;Drama,7.1,145131
tt0086960,movie,Beverly Hills Cop,Beverly Hills Cop,0,1984,\N,105,Action;Comedy;Crime,7.3,144632
tt1821694,movie,RED 2,RED 2,0,2013,\N,116,Action;Comedy;Crime,6.6,144588
tt1091722,movie,Adventureland,Adventureland,0,2009,\N,107,Comedy;Drama;Romance,6.8,144587
tt0177971,movie,The Perfect Storm,The Perfect Storm,0,2000,\N,130,Action;Adventure;Drama,6.4,144299
tt0424136,movie,Hard Candy,Hard Candy,0,2005,\N,104,Crime;Drama;Thriller,7.1,144228
tt0498380,movie,Letters from Iwo Jima,Letters from Iwo Jima,0,2006,\N,141,Drama;History;War,7.9,143986
tt0918940,movie,The Legend of Tarzan,The Legend of Tarzan,0,2016,\N,110,Action;Adventure;Drama,6.3,143832
tt0445934,movie,Blades of Glory,Blades of Glory,0,2007,\N,93,Comedy;Sport,6.3,143828
tt2345759,movie,The Mummy,The Mummy,0,2017,\N,110,Action;Adventure;Fantasy,5.5,143737
tt0078346,movie,Superman,Superman,0,1978,\N,143,Action;Adventure;Drama,7.3,143726
tt0275847,movie,Lilo & Stitch,Lilo & Stitch,0,2002,\N,85,Adventure;Animation;Comedy,7.2,143554
tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,Adventure;Animation;Comedy,6.7,143492
tt1129442,movie,Transporter 3,Transporter 3,0,2008,\N,104,Action;Crime;Thriller,6.1,143437
tt0172493,movie,"Girl, Interrupted","Girl, Interrupted",0,1999,\N,127,Biography;Drama,7.4,143278
tt1288558,movie,Evil Dead,Evil Dead,0,2013,\N,91,Fantasy;Horror;Thriller,6.5,143252
tt0061512,movie,Cool Hand Luke,Cool Hand Luke,0,1967,\N,126,Crime;Drama,8.1,143181
tt0106677,movie,Dazed and Confused,Dazed and Confused,0,1993,\N,102,Comedy,7.7,143080
tt0337563,movie,13 Going on 30,13 Going on 30,0,2004,\N,98,Comedy;Fantasy;Romance,6.1,142787
tt0104714,movie,Lethal Weapon 3,Lethal Weapon 3,0,1992,\N,118,Action;Crime;Thriller,6.7,142648
tt0832266,movie,"Definitely, Maybe","Definitely, Maybe",0,2008,\N,112,Comedy;Drama;Romance,7.2,142634
tt0285823,movie,Once Upon a Time in Mexico,Once Upon a Time in Mexico,0,2003,\N,102,Action;Thriller,6.4,142392
tt0120744,movie,The Man in the Iron Mask,The Man in the Iron Mask,0,1998,\N,132,Action;Adventure;Drama,6.5,142187
tt3011894,movie,Wild Tales,Relatos salvajes,0,2014,\N,122,Comedy;Drama;Thriller,8.1,142121
tt3631112,movie,The Girl on the Train,The Girl on the Train,0,2016,\N,112,Crime;Drama;Mystery,6.5,141982
tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,\N,106,Action;Comedy;Sci-Fi,4.9,141867
tt1155076,movie,The Karate Kid,The Karate Kid,0,2010,\N,140,Action;Drama;Family,6.2,141694
tt0380510,movie,The Lovely Bones,The Lovely Bones,0,2009,\N,135,Drama;Fantasy;Thriller,6.7,141458
tt1411250,movie,Riddick,Riddick,0,2013,\N,119,Action;Sci-Fi;Thriller,6.4,141440
tt1279935,movie,Date Night,Date Night,0,2010,\N,88,Comedy;Crime;Romance,6.3,141425
tt4263482,movie,The Witch,The VVitch: A New-England Folktale,0,2015,\N,92,Horror;Mystery,6.8,141255
tt0106697,movie,Demolition Man,Demolition Man,0,1993,\N,115,Action;Crime;Sci-Fi,6.6,141001
tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012,\N,97,Adventure;Animation;Family,7.3,140886
tt0120082,movie,Scream 2,Scream 2,0,1997,\N,120,Horror;Mystery,6.1,140876
tt0988595,movie,27 Dresses,27 Dresses,0,2008,\N,111,Comedy;Romance,6.1,140714
tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,\N,105,Comedy;Drama;Romance,6.8,140709
tt0122151,movie,Lethal Weapon 4,Lethal Weapon 4,0,1998,\N,127,Action;Crime;Thriller,6.6,140691
tt0094898,movie,Coming to America,Coming to America,0,1988,\N,116,Comedy;Romance,7.0,140425
tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2010,\N,109,Action;Adventure;Family,6.1,140404
tt1611224,movie,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,0,2012,\N,105,Action;Fantasy;Horror,5.9,140396
tt0408790,movie,Flightplan,Flightplan,0,2005,\N,98,Mystery;Thriller,6.3,140315
tt0091064,movie,The Fly,The Fly,0,1986,\N,96,Drama;Horror;Sci-Fi,7.5,140137
tt1277953,movie,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,0,2012,\N,93,Adventure;Animation;Comedy,6.9,139934
tt5109784,movie,Mother!,Mother!,0,2017,\N,121,Drama;Horror;Mystery,6.6,139749
tt0119081,movie,Event Horizon,Event Horizon,0,1997,\N,96,Horror;Sci-Fi;Thriller,6.7,139351
tt0021749,movie,City Lights,City Lights,0,1931,\N,87,Comedy;Drama;Romance,8.5,139347
tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,Comedy;Crime,6.3,139284
tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,Action;Adventure;Crime,6.5,139241
tt0834001,movie,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,0,2009,\N,92,Action;Adventure;Fantasy,6.6,138808
tt0261392,movie,Jay and Silent Bob Strike Back,Jay and Silent Bob Strike Back,0,2001,\N,104,Comedy,6.9,138552
tt1578873,tvSeries,Pretty Little Liars,Pretty Little Liars,0,2010,2017,44,Drama;Mystery;Romance,7.5,138509
tt0795176,tvMiniSeries,Planet Earth,Planet Earth,0,2006,2006,533,Documentary,9.4,138469
tt0041959,movie,The Third Man,The Third Man,0,1949,\N,104,Film-Noir;Mystery;Thriller,8.2,138377
tt2406566,movie,Atomic Blonde,Atomic Blonde,0,2017,\N,115,Action;Mystery;Thriller,6.7,138340
tt0465602,movie,Shoot 'Em Up,Shoot 'Em Up,0,2007,\N,86,Action;Comedy;Crime,6.7,138206
tt1057500,movie,Invictus,Invictus,0,2009,\N,134,Biography;Drama;History,7.3,138010
tt5519340,movie,Bright,Bright,0,2017,\N,117,Action;Crime;Fantasy,6.4,137995
tt0472399,movie,The Mechanic,The Mechanic,0,2011,\N,93,Action;Crime;Thriller,6.6,137978
tt0810819,movie,The Danish Girl,The Danish Girl,0,2015,\N,119,Biography;Drama;History,7.1,137957
tt0050976,movie,The Seventh Seal,Det sjunde inseglet,0,1957,\N,96,Drama;Fantasy,8.2,137649
tt0115798,movie,The Cable Guy,The Cable Guy,0,1996,\N,96,Comedy;Drama;Thriller,6.1,137632
tt0407362,tvSeries,Battlestar Galactica,Battlestar Galactica,0,2004,2009,44,Action;Adventure;Drama,8.7,137480
tt0017136,movie,Metropolis,Metropolis,0,1927,\N,153,Drama;Sci-Fi,8.3,137436
tt1365519,movie,Tomb Raider,Tomb Raider,0,2018,\N,118,Action;Adventure;Fantasy,6.4,137370
tt0293564,movie,Rush Hour 3,Rush Hour 3,0,2007,\N,91,Action;Comedy;Crime,6.2,137335
tt0145681,movie,The Bone Collector,The Bone Collector,0,1999,\N,118,Crime;Drama;Mystery,6.7,137312
tt0435705,movie,Next,Next,0,2007,\N,96,Action;Sci-Fi;Thriller,6.2,137225
tt0120681,movie,From Hell,From Hell,0,2001,\N,122,Horror;Mystery;Thriller,6.8,136943
tt0053604,movie,The Apartment,The Apartment,0,1960,\N,125,Comedy;Drama;Romance,8.3,136892
tt0443274,movie,Vantage Point,Vantage Point,0,2008,\N,90,Action;Crime;Drama,6.6,136843
tt1606375,tvSeries,Downton Abbey,Downton Abbey,0,2010,2015,58,Drama;Romance,8.7,136615
tt0107207,movie,In the Name of the Father,In the Name of the Father,0,1993,\N,133,Biography;Drama,8.1,136564
